temp_id,address,countries_scope,lat,lon,name,phone,url
276,"and university of oslooslo, norway",NO,,,"department of gastroenterology, division of medicine, akershus university hospital, lørenskog",,
276,"norwegian armed forces medical servicesoslo, norway",NO,,,institute of aviation medicine,,
277,"oslo university hospitaloslo, norway",NO,,,"norwegian national unit for newborn screening, department of pediatric and adolescent medicine",,
278,"university of oslooslo, norway",NO,,,institute of clinical medicine,,
278,"molde university college/university of agder, norway",NO,,,,,
279,"norwegian labour inspection authoritytrondheim, norway",NO,,,,,
280,"university of oslo, 0317, n- oslo, norway",NO,,,"kristin l sand, torun flatebo, marian berge andersen, azzam a maghazachi, department of physiology, institute of basic medical sciences, faculty of medicine",,
281,"university of oslo, 0317, n- oslo, norway",NO,,,"kristin l sand, torun flatebo, marian berge andersen, azzam a maghazachi, department of physiology, institute of basic medical sciences, faculty of medicine",,
282,"university of oslo, 0317, n- oslo, norway",NO,,,"kristin l sand, torun flatebo, marian berge andersen, azzam a maghazachi, department of physiology, institute of basic medical sciences, faculty of medicine",,
283,"university of oslo, 0317, n- oslo, norway",NO,,,"kristin l sand, torun flatebo, marian berge andersen, azzam a maghazachi, department of physiology, institute of basic medical sciences, faculty of medicine",,
284,"university of bergenbergen, norway",NO,,,department of global public health and primary care,,
285,"university of bergenbergen, norway",NO,,,department of global public health and primary care,,
286,"university of bergenbergen, norway",NO,,,department of global public health and primary care,,
287,"department group for community medicineuniversity of oslo, norway",NO,,,,,
288,"department of physicsuniversity of trondheim, norway",NO,,,,,
289,"ullevål hospitaloslo, norway",NO,,,department of pulmonary medicine,,
290,"oslo university hospital, 0027, n- oslo, norway",NO,,,"cast, cancer stem cell innovation centre, department of tumor biology, the norwegian radium hospital",,
291,"haukeland university hospital, 1400, n-5021 bergen, norway",NO,,,"department of occupational medicine, haukeland university hospital, p.o. box , n-5021 bergen, norway; department of clinical science, university of bergen, p.o. box 7804, n-5020 bergen, norway; department of thoracic medicine",,
292,"p.o. box 7804, 1400, n-5020 bergen, norway",NO,,,"department of occupational medicine, haukeland university hospital, p.o. box , n-5021 bergen, norway; department of clinical science, university of bergen",,
293,"p.o. box 7804, 1400, n-5020 bergen, norway",NO,,,"department of occupational medicine, haukeland university hospital, p.o. box , n-5021 bergen, norway; department of clinical science, university of bergen",,
294,"haukeland university hospital, 5021, n- bergen, norway",NO,,,laboratory of clinical biochemistry,,
295,"p.o. box, 1400, n-5021 bergen, norway",NO,,,"department of occupational medicine, haukeland university hospital",,
296,"university of bergen, 1400, n-5020 bergen, norway",NO,,,"department of occupational medicine, haukeland university hospital, p.o. box , n-5021 bergen, norway; centre for international health",,
297,"sem selands vei 26, 0315, oslo, norway",NO,,,"smn/ingap/department of chemistry, university of oslo",,
298,"department of chemistryoslo, norway",NO,,,national veterinary institute,,
299,"ullevaal hospitaluniversity of oslo, norway",NO,,,department of dermatology,,
300,"institute of pathologyuniversity of oslo, norway",NO,,,,,
301,"university of oslooslo, norway",NO,,,"department of oral biology, faculty of dentistry",,
302,"oslo university hospitaloslo, norway",NO,,,department of medical biochemistry,,
302,"institute of community medicineuniversity of tromsø, norway",NO,,,,,
303,"university of stavangerstavanger, norway",NO,,,"department of cardiology, stavanger university hospital, stavanger, norway department of health studies",,
304,"university of bergenstavanger, norway",NO,,,"department of cardiology, stavanger university hospital, stavanger, norway department of clinical science",,
305,"norwegian school of sports sciencesoslo, norway",NO,,,"steadman philippon research institute, vail, colorado, u.s.a.; orthopedic department, oslo university hospital, oslo, norway; oslo sports trauma research center",,
306,"university of tromsøtromsø, norway",NO,,,"department of biochemistry , institute of medical biology ",,
307,"university of tromsøtromsø, norway",NO,,,"bone and joint research group, department of clinical medicine, faculty of health science ",,
308,"university of tromsøtromsø, norway",NO,,,"department of biochemistry , institute of medical biology ",,
309,"hist/ntnutrondheim, norway",NO,,,"faculty of nursing, sør-trøndelag university college, trondheim, norway; research centre for health promotion and resources",,
310,"the polar environmental center, 9296, n- tromsø, norway",NO,,,"norwegian institute for nature research, division of arctic ecology",,
311,"rikshospitalet university hospitaloslo, norway",NO,,,"research institute of internal medicine, dept of medicine",,
312,"norwegian university of life sciencesås, norway",NO,,,,,
313,"norwegian university of life sciencesås, norway",NO,,,,,
314,"postboks  nydalen, 4950, 0424 oslo, norway",NO,,,"department of orthopaedics, oslo university hospital, rikshospitalet",,
315,"department of orthopaedics, 1487, akershus university hospital  lørenskog, norway",NO,,,,,
316,"sykehusveien 25, 1478, lorenskog, norway",NO,,,akershus universitetssykehus hf,,
317,"oslo university hospitaloslo, norway",NO,,,norwegian national advisory unit on women's health,,
318,"n-, 0130, oslo, norway",NO,,,"faculty of health sciences, oslo and akershus university college of applied sciences, pb 4 st olavs plass",,
319,"university of oslooslo, norway",NO,,,"faculty of medicine, department of general practice, institute of health and society",,
318,"university of oslooslo, norway",NO,,,"faculty of medicine, department of general practice, institute of health and society",,
319,"university of agderkristiansand, norway",NO,,,faculty of health and sport sciences,,
320,"norwegian school of sport sciencesoslo, norway",NO,,,department of coaching and psychology,,
321,"oslo university hospitaloslo, norway",NO,,,clinic mental health and addiction,,
322,"university of oslooslo, norway",NO,,,institute of clinical medicine,,
322,"akershus university hospitallørenskog, norway",NO,,,department of pediatric and adolescents medicine,,
323,"university of oslooslo, norway",NO,,,"faculty of medicine, department of general practice, institute of health and society",,
324,"jonas lies vei 91, 5009, bergen, norway",NO,,,"department of biomedicine, university of bergen",,
325,"grini næringspark 13, 1332, no- østerås, norway",NO,,,norwegian radiation protection authority,,
326,"institute of marine research (imr), 5005, bergen, norway",NO,,,section of molecular biology,,
327,"matre research station, 5984, matredal, norway",NO,,,institute of marine research (imr),,
328,"matre research station, 5984, matredal, norway",NO,,,institute of marine research (imr),,
329,"institute of marine research (imr), 5005, bergen, norway",NO,,,population genetics research group,,
330,"university of bergen, 5007, bergen, norway",NO,,,"sea lice research centre, department of biology",,
330,"institute of marine research (imr), 5005, bergen, norway",NO,,,population genetics research group,,
331,"noraic institute of dental materialshaslum, norway",NO,,,,,
332,"norwegian defence research establishmentkjeller, norway",NO,,,division for environmental toxicology,,
333,"norwegian radium hospitaloslo, norway",NO,,,unit of medical genetics,,
334,"unigen center for molecular biologyuniversity of trondheim, norway",NO,,,,,
335,"university of oslo, norway",NO,,,,,
336,"norway and university of tromsøbodø, norway",NO,,,"divison of internal medicine, nordland hospital",,
337,"research centre for health promotionuniversity of bergen, norway",NO,,,,,
338,"norwegian institute of bioeconomy research; and university of oslo, norway",NO,,,,,
339,"haraldsplass hospital, 5009, bergen, norway",NO,,,"department of biological and medical psychology, university of bergen, jonas lies vei 91,  bergen, norway ; kavli research centre for aging and dementia",,
340,"haraldsplass hospital, 5009, bergen, norway",NO,,,"department of biological and medical psychology, university of bergen, jonas lies vei 91,  bergen, norway ; kavli research centre for aging and dementia",,
341,"horten, norway",NO,,,,,
342,"sandefjord, norway",NO,,,,,
343,"frederik holsts hus, 0450, oslo, norway",NO,,,"7institute of health and society, university of oslo, kirkeveien 166",,
343,"krokeide cardiac rehabilitation centrebergen, norway",NO,,,,,
344,"university hospital of north norway and uit the arctic university of norwaytromsø, norway",NO,,,,,
345,"norwegian university of science and technology and st. olav's university hospitaltrondheim, norway",NO,,,,,
346,"norwegian university of science and technology and st. olav's university hospitaltrondheim, norway",NO,,,,,
347,"national hospital, 0570, no- oslo, norway",NO,,,department of orthopedics,,
348,"rikshospitaletoslo, norway",NO,,,department of surgery,,
349,"oslo university hospital and university of oslooslo, norway",NO,,,department of hematology,,
350,"oslo metropolitan universityoslo, norway",NO,,,work research institute,,
351,"oslo university hospitaloslo, norway",NO,,,"division of orthopedic surgery, department of sports medicine, norwegian research center for active rehabilitation, norwegian school of sport sciences",,
352,"uit the arctic university of norway, 9037, tromsø, norway",NO,,,"department of arctic and marine biology, faculty of bioscience, fisheries and economics",,
353,"department of telemedicineuniversity hospital of tromsø, norway",NO,,,,,
354,"po box  blindern, 1033, n-0315 oslo, norway",NO,,,"department of chemistry, university of oslo",,
355,"institute of clinical dentistryuniversity of tromso, norway",NO,,,,,
356,"bølerveien 12e, 0690, n- oslo, norway",NO,,,plahte research & consulting,,
357,"hedmark university collegeelverum, norway",NO,,,a faculty of public health ,,
358,"østfold university collegehalden, norway",NO,,,d faculty of education ,,
359,"university of tromsøtromsø, norway",NO,,,"e department of laboratory medicine , nordland hospital bodø and institute of clinical medicine",,
360,"department of biochemistry and molecular biologyuniversity of bergen, norway",NO,,,,,
361,"st. olav university hospitaltrondheim, norway",NO,,,department of neurosurgery,,
362,"drammen, norway",NO,,,,,
363,"institute of basic medical sciencesuniversity of oslo, norway",NO,,,department of physiology,,
364,"nydalveienolso, norway",NO,,,b norwegian business school (bi) ,,
365,"trondheim university hospital, 7006, n  trondheim, norway",NO,,,"department of medical biochemistry, st. olavs hospital",,
366,"ullevål hospitaloslo, norway",NO,,,orthopaedic department,,
367,"university of oslooslo, norway",NO,,,research institute for internal medicine,,
368,"norwegian institute of public healthoslo, norway",NO,,,division of environmental medicine,,
369,"university of tromsøtromsø, norway",NO,,,institute of community medicine,,
370,"department of international healthuniversity of oslo, norway",NO,,,institute of general practice and community medicine,,
371,"diakonhjemmet hospitaloslo, norway",NO,,,department of rheumatology,,
372,"diakonhjemmet hospitaloslo, norway",NO,,,department of rheumatology,,
373,"diakonhjemmet hospitaloslo, norway",NO,,,department of rheumatology,,
374,"diakonhjemmet hospitaloslo, norway",NO,,,department of rheumatology,,
375,"diakonhjemmet hospitaloslo, norway",NO,,,department of rheumatology,,
376,"institute of international healthuniversity of bergen, norway",NO,,,,,
377,"university of tromsøtromsø, norway",NO,,,institute of clinical medicine,,
378,"hamarveien 112, 2411, elverum, norway",NO,,,"department of dental care and public health, faculty of public health, hedmark university of applied sciences",,
379,"p.o. box, 5003, ås no-1432, norway",NO,,,"section for public health science, department of landscape architecture and spatial planning, norwegian university of life sciences",,
380,"p.o. box, 5003, ås no-1432, norway",NO,,,"section for public health science, department of landscape architecture and spatial planning, norwegian university of life sciences",,
381,"rikshospitalet university hospitaloslo, norway",NO,,,"faculty of medicine, university of oslo and department of anaesthesiology",,
382,"no-, 1187, oslo, norway",NO,,,"activa academy of humanities, langerudhaugen 6 d",,
383,"university hospitaluniversity of bergen, norway",NO,,,department of clinical biology,,
384,"university of tromsøtromsø, norway",NO,,,"department of nursing and health sciences, institute of clinical medicine",,
385,"university of oslooslo, norway",NO,,,"department of biomaterials, institute for clinical dentistry",,
386,"university of oslooslo, norway",NO,,,"department of biomaterials, institute for clinical dentistry",,
387,"university of oslooslo, norway",NO,,,"department of biomaterials, institute for clinical dentistry",,
388,"university of oslooslo, norway",NO,,,"department of biomaterials, institute for clinical dentistry",,
389,"university of bergen, 5020, n- bergen, norway",NO,,,"centre for geobiology, university of bergen, n- bergen, norway ; department of biology",,
390,"university of bergen, 5020, n- bergen, norway",NO,,,"centre for geobiology, university of bergen, n- bergen, norway ; department of biology",,
391,"university of bergen, 5020, n- bergen, norway",NO,,,"centre for geobiology, university of bergen, n- bergen, norway ; department of biology",,
392,"uit - the arctic university of norway, 9037, tromsø, norway",NO,,,"the norwegian structural biology center (norstruct), department of chemistry",,
393,"uit - the arctic university of norway, 9037, tromsø, norway",NO,,,"the norwegian structural biology center (norstruct), department of chemistry",,
394,"university of bergen, 5020, n- bergen, norway",NO,,,"centre for geobiology, university of bergen, n- bergen, norway ; department of biology",,
395,"norwegian university of science and technology (ntnu), 7491, trondheim, norway",NO,,,department of chemistry,,
396,"7491, 8905, trondheim, norway",NO,,,"department of laboratory medicine, children's and women's health, medical technology research center, faculty of medicine, norwegian university of science and technology, p.o. box ",,
397,"innlandet hospital trustottestad, norway",NO,,,centre for old age psychiatric research,,
398,"ullevaaloslo, norway",NO,,,"department of old age psychiatry, oslo university hospital hf",,
399,"norwegian health associationoslo, norway",NO,,,,,
399,"ullevaaloslo, norway",NO,,,"department of geriatric medicine, oslo university hospital trust",,
400,"inland norway university of applied scienceselverum, norway",NO,,,faculty of public health,,
401,"inland norway university of applied scienceselverum, norway",NO,,,faculty of public health,,
402,"rikshospitalet university clinicoslo, norway",NO,,,,,
403,"university of bergenbergen, norway",NO,,,department for physics and technology,,
404,"university of oslooslo, norway",NO,,,department of physics,,
405,"university of oslooslo, norway",NO,,,department of physics,,
406,"university of oslooslo, norway",NO,,,department of physics,,
407,"university of bergenbergen, norway",NO,,,department for physics and technology,,
408,"university of bergenbergen, norway",NO,,,department for physics and technology,,
409,"university of oslooslo, norway",NO,,,department of physics,,
410,"university of oslooslo, norway",NO,,,department of physics,,
411,"university of oslooslo, norway",NO,,,department of physics,,
412,"university of oslooslo, norway",NO,,,department of physics,,
413,"university of oslooslo, norway",NO,,,department of physics,,
414,"university of bergenbergen, norway",NO,,,department for physics and technology,,
415,"university of bergenbergen, norway",NO,,,department for physics and technology,,
416,"university of bergenbergen, norway",NO,,,department for physics and technology,,
417,"university of bergenbergen, norway",NO,,,department for physics and technology,,
418,"university of bergenbergen, norway",NO,,,department for physics and technology,,
419,"university of oslooslo, norway",NO,,,department of physics,,
420,"university of oslooslo, norway",NO,,,department of physics,,
421,"university of oslooslo, norway",NO,,,department of physics,,
422,"university of oslooslo, norway",NO,,,department of physics,,
423,"university of oslooslo, norway",NO,,,department of physics,,
424,"university of oslooslo, norway",NO,,,department of physics,,
425,"university of oslooslo, norway",NO,,,department of physics,,
426,"university of oslooslo, norway",NO,,,department of physics,,
427,"university of oslooslo, norway",NO,,,department of physics,,
428,"university of oslooslo, norway",NO,,,department of physics,,
429,"university of bergenbergen, norway",NO,,,department for physics and technology,,
430,"university of oslooslo, norway",NO,,,department of physics,,
431,"university of oslooslo, norway",NO,,,department of physics,,
432,"university of bergenbergen, norway",NO,,,department for physics and technology,,
433,"university of bergenbergen, norway",NO,,,department for physics and technology,,
434,"university of bergenbergen, norway",NO,,,department for physics and technology,,
435,"ruseløkkveien 26, 0251, oslo, norway",NO,,,"department for global health, education and research, norwegian agency for development cooperation",,
436,"sør-trøndelag university collegetrondheim, norway",NO,,,"faculty of nursing, research centre for health promotion and resources, hist & ntnu",,
437,"institute of community medicineuniversity of tromsø, norway",NO,,,,,
438,"institute for nutrition researchuniversity of oslo, norway",NO,,,,,
439,"blindernoslo, norway",NO,,,"department of molecular medicine, institute of basic medical sciences, faculty of medicine, university of oslo",,
440,"blindernoslo, norway",NO,,,norwegian center for stem cell research,,
440,"blindernoslo, norway",NO,,,"department of molecular medicine, institute of basic medical sciences, faculty of medicine, university of oslo",,
441,"blindernoslo, norway",NO,,,norwegian center for stem cell research,,
442,"nydalenoslo, norway",NO,,,"institute of immunology, oslo university hospital",,
443,"oslo university hospitalnydalen, norway",NO,,,department of pediatric research,,
444,"blindernoslo, norway",NO,,,"hybrid technology hub-centre of excellence, institute of basic medical sciences, university of oslo",,
441,"stavanger university hospitalstavanger, norway",NO,,,the norwegian centre for movement disorders,,
442,"stavanger university hospitalstavanger, norway",NO,,,the norwegian centre for movement disorders,,
443,"vestre viken hospital trustdrammen, norway",NO,,,"a department of medical research , baerum hospital",,
444,"university of oslooslo, norway",NO,,,b faculty of medicine ,,
444,"vestre viken hospital trustdrammen, norway",NO,,,"a department of medical research , baerum hospital",,
445,"vestre viken hospital trustdrammen, norway",NO,,,c clinic for medical diagnostics,,
446,"university of oslooslo, norway",NO,,,b faculty of medicine ,,
447,"akershus university hospitallørenskog, norway",NO,,,e department of cardiology ,,
447,"university of oslooslo, norway",NO,,,b faculty of medicine ,,
448,"oslo university hospital ullevåloslo, norway",NO,,,"f center for clinical heart research, department of cardiology ",,
448,"university of oslooslo, norway",NO,,,b faculty of medicine ,,
449,"oslo university hospital ullevåloslo, norway",NO,,,"f center for clinical heart research, department of cardiology ",,
449,"vestre viken hospital trustdrammen, norway",NO,,,"a department of medical research , baerum hospital",,
450,"university of oslooslo, norway",NO,,,b faculty of medicine ,,
450,"department of gastrointestinal surgerysentralsjukehuset i rogaland bergen university, norway",NO,,,,,
451,"university of bergenbergen, norway",NO,,,department of global public health and primary care,,
452,"university of bergenbergen, norway",NO,,,centre for international health,,
453,"university of bergenbergen, norway",NO,,,centre for international health,,
454,"university of bergenbergen, norway",NO,,,department of global public health and primary care,,
455,"university of bergenbergen, norway",NO,,,"centre for intervention science in maternal and child health (cismac), centre for international health",,
454,"haukeland university hosptialbergen, norway",NO,,,"stem cell research group, the gade institute, department of pathology",,
455,"olafia clinicoslo, norway",NO,,,,,
456,"national institute of nutrition and seafood research, 5817, n- bergen, norway",NO,,,,,
457,"national institute of nutrition and seafood research, 5817, n- bergen, norway",NO,,,,,
458,"norway; ewos as, 5817, n-5803 bergen, norway",NO,,,"national institute of nutrition and seafood research, n- bergen",,
459,"national institute of nutrition and seafood research, 5817, n- bergen, norway",NO,,,,,
460,"coe ceradoslo, norway",NO,,,"vrije universiteit amsterdam, dept. environment & health, the netherlands; norwegian university of life sciences, dept. of basic science and aquatic medicine",,
461,"faculty of health and social sciencesbergen, norway",NO,,,bergen university college,,
462,"university of oslooslo, norway",NO,,,"j department of immunology , k.g. jebsen coeliac disease research centre",,
463,"0424, 4953, oslo, norway",NO,,,"national resource center for late effects after cancer treatment, oslo university hospital, radiumhospitalet,  nydalen",,
464,"the norwegian labour and welfare serviceoslo, norway",NO,,,a department of assistive technology ,,
465,"department of surgerytromsø university hospital, norway",NO,,,,,
466,"university of bergenbergen, norway",NO,,,department of physics and technology,,
467,"the artic university of tromsøtromsø, norway",NO,,,"department of community medicine, faculty of health sciences, uit",,
468,"institute of population-based cancer researchoslo, norway",NO,,,"department of research, cancer registry of norway",,
468,"the artic university of tromsøtromsø, norway",NO,,,"department of community medicine, faculty of health sciences, uit",,
469,"norwegian institute of public healthoslo, norway",NO,,,domain of mental and physical health,,
470,"norwegian university of science and technologytrondheim, norway",NO,,,department of public health and general practice,,
471,"bjørknes university collegeoslo, norway",NO,,,,,
471,"vestfold hospital trusttønsberg, norway",NO,,,norwegian national advisory unit on ageing and health,,
472,"vestfold hospital trusttønsberg, norway",NO,,,norwegian national advisory unit on ageing and health,,
473,"university college of oslo and akershusoslo, norway",NO,,,norwegian social research nova,,
473,"university of tromsøtromsø, norway",NO,,,department of psychology,,
474,"university of tromsøtromsø, norway",NO,,,department of psychology,,
475,"university hospital of northern norwaytromsø, norway",NO,,,department of neurology,,
475,"university of tromsøtromsø, norway",NO,,,department of psychology,,
476,"department of thoracic medicineuniversity of bergen, norway",NO,,,,,
477,"heggelibakken 2, 0375, oslo, norway",NO,,,heggeli helhetsmedisin,,
478,"st. olavs plass, 0130, oslo, norway",NO,,,"1oslo and akershus university college of applied sciences,po box 4",,
479,"st. olavs plass, 0130, oslo, norway",NO,,,"1oslo and akershus university college of applied sciences,po box 4",,
480,"university of bergenbergen, norway",NO,,,4centre for international health,,
481,"university of bergenbergen, norway",NO,,,4centre for international health,,
482,"fram centre, 0633, 9296 tromsø, norway",NO,,,"inra, ur, zoologie forestière, 45075orléans, france; norwegian institute for nature research (nina), arctic ecology department",,
483,"institute of clinical medicineuit the arctic university of tromsø, norway",NO,,,"department of ear, nose and throat",,
484,"rikshospitaletoslo, norway",NO,,,"research institute of internal medicine, oslo university hospital",,
485,"rikshospitaletoslo, norway",NO,,,"research institute of internal medicine, oslo university hospital",,
486,"university of oslooslo, norway",NO,,,faculty of medicine,,
486,"rikshospitaletoslo, norway",NO,,,"research institute of internal medicine, oslo university hospital",,
487,"rikshospitaletoslo, norway",NO,,,"section of clinical immunology and infectious diseases, oslo university hospital",,
488,"university of oslooslo, norway",NO,,,faculty of medicine,,
489,"university of tromsøtromsø, norway",NO,,,k. g. jebsen thrombosis research and expertise center,,
487,"rikshospitaletoslo, norway",NO,,,"department of obstetrics, oslo university hospital",,
488,"university of oslooslo, norway",NO,,,faculty of medicine,,
488,"rikshospitaletoslo, norway",NO,,,"section of specialized endocrinology, department of endocrinology, oslo university hospital",,
489,"university of oslooslo, norway",NO,,,faculty of medicine,,
489,"rikshospitaletoslo, norway",NO,,,"research institute of internal medicine, oslo university hospital",,
490,"university of oslooslo, norway",NO,,,faculty of medicine,,
491,"university of tromsøtromsø, norway",NO,,,k. g. jebsen thrombosis research and expertise center,,
490,"university of bergenbergen, norway",NO,,,7 department of clinical science,,
491,"oslo university hospital university of oslooslo, norway",NO,,,"8 department of geriatric medicine ullevaal, institute of clinical medicine",,
492,"norwegian university of science and technology, 7491, trondheim no-, norway",NO,,,department of biology,,
493,"norwegian university of science and technology, 7491, trondheim no-, norway",NO,,,department of biology,,
494,"biotrix, 7022, trondheim no-, norway",NO,,,,,
495,"norwegian university of science and technology, 7491, trondheim no-, norway",NO,,,department of biology,,
496,"sintef materials and chemistry, 7465, trondheim no-, norway",NO,,,,,
497,"rikshospitalet university hospitaloslo, norway",NO,,,department of obstetrics and gynecology,,
498,"ullevål university hospitaloslo, norway",NO,,,department of cardiology,,
499,"montebellooslo, norway",NO,,,"cancer registry of norway, institute for epidemiological cancer research",,
500,"faculty of health studieselverum, norway",NO,,,hedmark university college,,
501,"institute of general practice and community medicineuniversity of oslo, norway",NO,,,,,
502,"department of biomedicinebergen, norway",NO,,,university of bergen,,
503,"faculty of health sciencesuniversity of tromsø, norway",NO,,,department of community medicine,,
504,"cancer registry of norway - institute of population-based cancer researchoslo, norway",NO,,,department of research,,
504,"university of oslooslo, norway",NO,,,"department of oral surgery and oral medicine, faculty of dentistry",,
505,"university of oslooslo, norway",NO,,,"department of oral surgery and oral medicine, faculty of dentistry",,
506,"university of oslooslo, norway",NO,,,"department of oral surgery and oral medicine, faculty of dentistry",,
507,"university of oslooslo, norway",NO,,,"department of oral surgery and oral medicine, faculty of dentistry",,
508,"university of oslooslo, norway",NO,,,"department of oral surgery and oral medicine, faculty of dentistry",,
509,"university of oslooslo, norway",NO,,,"department of oral surgery and oral medicine, faculty of dentistry",,
510,"university of oslooslo, norway",NO,,,"department of oral surgery and oral medicine, faculty of dentistry",,
511,"university of oslooslo, norway",NO,,,"department of oral surgery and oral medicine, faculty of dentistry",,
512,"the norwegian dry eye clinicoslo, norway",NO,,,,,
513,"the norwegian dry eye clinicoslo, norway",NO,,,,,
514,"the norwegian dry eye clinicoslo, norway",NO,,,,,
515,"university of oslooslo, norway",NO,,,"department of oral biology, faculty of dentistry",,
516,"oslo university hospitaloslo, norway",NO,,,department of medical biochemistry,,
515,"oslo university hospitaloslo, norway",NO,,,department of rheumatology,,
516,"university of oslooslo, norway",NO,,,"department of oral surgery and oral medicine, faculty of dentistry",,
517,"norwegian university of science and technology (ntnu), 7491, no- trondheim, norway",NO,,,department of biotechnology,,
518,"norwegian institute for nature researchtrondheim, norway",NO,,,,,
519,"university of tromsøtromsø, norway",NO,,,department of clinical medicine,,
520,"university of oslorikshospitalet, norway",NO,,,kaptein w. wilhelmsen og frues bakteriologiske institutt,,
521,"no-, 7491, trondheim, norway",NO,,,"norwegian university of science and technology, department of biology, høgskoleringen 5, realfagbygget",,
522,"division of communicable disease control, norway",NO,,,,,
523,"pb  blindern, 1130, 0316 oslo, norway",NO,,,"department of general practice and community medicine, medical faculty, university of oslo",,
524,"university hospital of north norway, 9038, tromsø, norway",NO,,,department of rehabilitation,,
525,"harvard universitysection for genetics and evolutionary biologyuniversity of oslo, norway",NO,,,department of organismic and evolutionary biology,,
526,"norwegian university of science and technology (ntnu)trondheim, norway",NO,,,a department of mental health ,,
527,"st. olavs hospitaltrondheim, norway",NO,,,"b the regional center on violence, traumatic stress and suicide prevention (rvts), region mid-norway ",,
527,"norwegian university of science and technology (ntnu)trondheim, norway",NO,,,a department of mental health ,,
528,"norwegian university of science and technology (ntnu)trondheim, norway",NO,,,a department of mental health ,,
529,"institute of community medicineuniversity of tromsø, norway",NO,,,,,
530,"postbox  dep., 8146, n-0033 oslo, norway",NO,,,"department of pharmacology, microbiology and food hygiene, norwegian school of veterinary science",,
531,"p.o. box  blindern, 1068, 0316 oslo, norway",NO,,,"school of pharmacy, university of oslo, sem saelands vei 3",,
532,"modum research centre (morec)vikersund, norway",NO,,,,,
533,"oslo university hospitaloslo, norway",NO,,,"laboratory for molecular biology, center for molecular biology and neuroscience",,
534,"p.o. box  blindern, 1112, oslo, norway",NO,,,"department of biochemistry, institute of basic medical sciences, university of oslo",,
535,"oslo university hospital rikshospitaletoslo, norway",NO,,,department of dermatology,,
536,"p.o. box  blindern, 1048, n-0316 oslo 3, norway",NO,,,"department of physics, university of oslo",,
537,"telemark university collegeporsgrunn, norway",NO,,,,,
538,"oslo university hospitaloslo, norway",NO,,,department of finance and resource management unit,,
539,"the norwegian radium hospitaloslo, norway",NO,,,department of radiotherapy and oncology,,
540,"university of oslooslo, norway",NO,,,"department of immnology, institute for cancer research, the norwegian radium hospital",,
541,"department of obstetrics and gynecology national hospitaloslo, norway",NO,,,,,
542,"university of bergenbergen, norway",NO,,,"editor, institute of surgical sciences",,
543,"postboks, 1089, blindern 0317 oslo, norway",NO,,,"oslo university hospital, forskningsveien 2b",,
544,"university of oslo, 0318, oslo, norway",NO,,,"institute of health and society, faculty of medicine",,
545,"innlandet hospital trust-divisiongjøvik, norway",NO,,,department of medicine,,
545,"nydalen, 4404, 0403 oslo, norway",NO,,,"national institute of public health, division of mental health, sandakerveien 24 b, p,o",,
546,"ullevål university hospitaluniversity of oslo, norway",NO,,,department of medical genetics,,
547,"oslo metropolitan university, 0130, oslo, norway",NO,,,"autonomous system and networks research group, department of computer science",,
548,"university of oslo, 0316, oslo, norway",NO,,,"autonomous sensor and technologies research group, department of technology systems",,
548,"oslo metropolitan university, 0130, oslo, norway",NO,,,"autonomous system and networks research group, department of computer science",,
549,"university of oslo, 0316, oslo, norway",NO,,,"autonomous sensor and technologies research group, department of technology systems",,
549,"telenor research, 0316, oslo, norway",NO,,,,,
550,"oslo university hospitaloslo, norway",NO,,,department of thoracic and cardiovascular surgery,,
551,"overlegedanielsenshus, 5020, bergen, norway",NO,,,"center for international health, university of bergen, årstadv 21",,
552,"norwegian university of life sciences (nmbu), 1432, ås, norway",NO,,,"department of chemistry, biotechnology and food science",,
553,"norwegian university of life sciences (nmbu), 1432, ås, norway",NO,,,"department of chemistry, biotechnology and food science",,
554,"norwegian university of life sciences (nmbu), 1432, ås, norway",NO,,,"department of chemistry, biotechnology and food science",,
555,"norwegian university of life sciences (nmbu), 1432, ås, norway",NO,,,"department of chemistry, biotechnology and food science",,
556,"norwegian university of life sciences (nmbu), 1432, ås, norway",NO,,,"department of chemistry, biotechnology and food science",,
557,"norwegian university of science and technology (ntnu)trondheim, norway",NO,,,department of circulation and medical imaging,,
558,"norwegian university of science and technology (ntnu), 7491, n- trondheim, norway",NO,,,department of biotechnology,,
559,"montebello, 0310, oslo, norway",NO,,,"department of radiation biology, rikshospitalet-radiumhospitalet he",,
560,"blindern, 1066, oslo, norway",NO,,,"centre for ecological and evolutionary synthesis (cees), department of biosciences, university of oslo, postboks",,
561,"blindern, 1066, oslo, norway",NO,,,"centre for ecological and evolutionary synthesis (cees), department of biosciences, university of oslo, postboks",,
562,"blindern, 1066, oslo, norway",NO,,,"centre for ecological and evolutionary synthesis (cees), department of biosciences, university of oslo, postboks",,
563,"blindern, 1066, oslo, norway",NO,,,"centre for ecological and evolutionary synthesis (cees), department of biosciences, university of oslo, postboks",,
564,"dønskiveien 8, 1346, gjettum, norway",NO,,,"orthopedic department, martina hansens hospital",,
565,"stord sjukehus hf, 5416, stord, norway",NO,,,"department for physical medicine and rehabilitation, helse fonna hospital, stord, tysevegen 64",,
566,"kysthospitalveien 61, 3294, stavern, norway",NO,,,"department for physical medicine and rehabilitation, vestfold hospital, stavern",,
567,"0424, 4956, oslo, norway",NO,,,"department for physical medicine and rehabilitation, oslo university hospital, p.o.b. , nydalen",,
