temp_id,address,countries_scope,lat,lon,name,phone,url
363,"university of tromsøtromsø, norway",NO,,,"professor of reproductive epidemiology, gynaecology and obstetrics, department of clinical medicine",,
364,"christiesgate 12, 5015, bergen, norway",NO,,,"uni health, uni research",,
365,"department of health management and health economicsoslo, norway",NO,,,university of oslo,,
366,"university of bergenbergen, norway",NO,,,"faculty of dentistry, department of periodontology",,
367,"lovisenberg diakonale hospitaloslo, norway",NO,,,department of otorhinolaryngology,,
368,"lovisenberg diakonale hospitaloslo, norway",NO,,,department of otorhinolaryngology,,
369,"lovisenberg diakonale hospitaloslo, norway",NO,,,department of quality,,
370,"lovisenberg diakonale hospitaloslo, norway",NO,,,department of surgery,,
371,"oslo and akershus university college of applied sciencesoslo, norway",NO,,,faculty of health sciences,,
372,"norwegian university of science and technologytrondheim, norway",NO,,,department of public health,,
373,"specialized university in logisticsmolde, norway",NO,,,"faculty of health sciences and social care, molde university college",,
374,"university of oslooslo, norway",NO,,,school of pharmacy,,
375,"university of tromsø, 9037, n- tromsø, norway",NO,,,"centre for theoretical and computational chemistry, department of chemistry",,
376,"oslo university hospital, 0424, oslo, norway",NO,,,"department of physical medicine and rehabilitation, department of neurosurgery",,
377,"p.o. box  langnes, 6050, no-9037 tromsø, norway",NO,,,"tromsø university museum, uit the arctic university of norway",,
378,"ntnu university museum, 7491, no- trondheim, norway",NO,,,norwegian university of science and technology,,
379,"p.o. box  blindern, 1172, no-0318 oslo, norway",NO,,,natural history museum,,
380,"p.o. box 98, 8602, no- mo i rana, norway",NO,,,"helgeland museum, natural history department",,
381,"oslo university hospitaloslo, norway",NO,,,"section of clinical neurophysiology, department of neurology",,
382,"7491, 8905, trondheim, norway",NO,,,"k.g. jebsen centre of exercise in medicine at department of circulation and medical imaging, faculty of medicine, norwegian university of science and technology, po box ",,
383,"7491, 8905, trondheim, norway",NO,,,"k.g. jebsen centre of exercise in medicine at department of circulation and medical imaging, faculty of medicine, norwegian university of science and technology, po box ",,
384,"st. olavs hospitaltrondheim, norway",NO,,,department of cardiology,,
384,"norwegian university of science and technologytrondheim, norway",NO,,,"department of public health and general practice, faculty of medicine",,
385,"7491, 8905, trondheim, norway",NO,,,"k.g. jebsen centre of exercise in medicine at department of circulation and medical imaging, faculty of medicine, norwegian university of science and technology, po box ",,
386,"7491, 8905, trondheim, norway",NO,,,"k.g. jebsen centre of exercise in medicine at department of circulation and medical imaging, faculty of medicine, norwegian university of science and technology, po box ",,
387,"university of tromsøtromsø, norway",NO,,,k.g. jensen thrombosis research and expertise center,,
388,"university of tromsøtromsø, norway",NO,,,k.g. jensen thrombosis research and expertise center,,
389,"norwegian centre for violence and traumatic stress studiesoslo, norway",NO,,,,,
390,"national institute of occupational healthoslo, norway",NO,,,,,
391,"university of bergenbergen, norway",NO,,,department of psychosocial science,,
391,"norwegian centre for violence and traumatic stress studiesoslo, norway",NO,,,,,
392,"national institute of occupational healthoslo, norway",NO,,,,,
393,"norwegian centre for violence and traumatic stress studiesoslo, norway",NO,,,,,
394,"university of oslooslo, norway",NO,,,"institute of clinical medicine, faculty of medicine",,
394,"nordnesbergen, norway",NO,,,national institute of nutrition and seafood research (nifes),,
395,"trondheim, 7491, po, norway",NO,,,"department of mathematical sciences, norwegian university of science and technology",,
396,"trondheim, 7491, po, norway",NO,,,"department of mathematical sciences, norwegian university of science and technology",,
397,"trondheim, 7491, po, norway",NO,,,"department of mathematical sciences, norwegian university of science and technology",,
398,"ullevål university hospitaloslo, norway",NO,,,department of hematology,,
399,"oslo university hospitaloslo, norway",NO,,,institute for cancer research,,
400,"university of tromsø - the arctic university of norwaytromsø, norway",NO,,,"molecular cancer research group, institute of medical biology",,
401,"university of oslooslo, norway",NO,,,"department of molecular medicine, institute of basic medical sciences",,
402,"norwegian university of science and technology, 7491, trondheim, norway",NO,,,department of chemistry,,
403,"norwegian university of science and technology, 7491, trondheim, norway",NO,,,department of chemistry,,
404,"po box, 8146, 0033 oslo, norway",NO,,,norwegian university of life sciences,,
405,"norwegian institute of public health, 0403, no- oslo, norway",NO,,,"department of food toxicology, division of environmental medicine",,
406,"n-0318, 1129, oslo, norway",NO,,,"center for international climate and environmental research (cicero), pb.  blindern",,
407,"norwegian institute of bioeconomy research, 1431, ås, norway",NO,,,,,
408,"university of oslo and oslo university hospitaloslo, norway",NO,,,"department of pharmacology, faculty of medicine",,
409,"university of oslooslo, norway",NO,,,department of chemistry,,
410,"rikshospitalet, 0027, n- oslo, norway",NO,,,"liipat, institute of pathology",,
411,"0316, 1431, oslo, norway",NO,,,"norwegian institute of bioeconomy research (nibio), ås, norway. cees, department of biosciences, university of oslo, blindern",,
412,"blindern, 0316, oslo, norway",NO,,,"cees, department of biosciences, university of oslo",,
413,"oslo university hospitaloslo, norway",NO,,,department of medical biochemistry,,
414,"the university of bergenbergen, norway",NO,,,centre for international health,,
415,"university hospital of northern norwaytromsø, norway",NO,,,"diagnostic clinic, clinical pathology",,
416,"university of tromsøtromsø, norway",NO,,,"institute of medical biology, faculty of health sciences",,
416,"university of tromsøtromsø, norway",NO,,,"department of electron microscopy, institute of medical biology",,
417,"university hospital north norway, 9038, tromsø, norway",NO,,,department of orthopedics,,
418,"the arctic university of norway, 9037, tromsø, norway",NO,,,"orthopedics research group, institute of clinical medicine",,
418,"nydalen, 4950, no-0424 oslo, norway",NO,,,"department of microbiology, university of oslo, oslo university hospital, rikshospitalet, po box ",,
419,"dental facultyuniversity of oslo, norway",NO,,,department of oral biology,,
420,"biomar asmyre, norway",NO,,,,,
421,"university of bergen, 5021, bergen, norway",NO,,,"division of psychiatry, haukeland university hospital,  bergen, norway; department of clinical medicine",,
422,"university college of southeast norway, 3184, borre, norway",NO,,,institute of microsystems,,
423,"university college of southeast norway, 3184, borre, norway",NO,,,institute of microsystems,,
424,"oslo university hospital, 0379, oslo, norway",NO,,,"department of pathology, the norwegian radium hospital",,
425,"university of oslo, 0379, oslo, norway",NO,,,"department of pathology, institute of clinical medicine, faculty of medicine",,
425,"anatomical instituteuniversity of oslo, norway",NO,,,,,
426,"rkbu nord uit norges arktiske universitet, 9037, tromsø, norway",NO,,,the regional centre for child and youth mental health and child welfare - northern norway,,
427,"0405, 4623, oslo, norway",NO,,,"the center for child and adolescent mental health - eastern and southern norway, postboks  nydalen",,
428,"0405, 4623, oslo, norway",NO,,,"the center for child and adolescent mental health - eastern and southern norway, postboks  nydalen",,
429,"n-7491, 8905, trondheim, norway",NO,,,"the regional centre for child and youth mental health and child welfare - central norway, pb , mtfs",,
430,"prinsesse kristinas gate 3, 7030, trondheim, norway",NO,,,"st. olavs hospital, trondheim university hospital",,
430,"rkbu nord uit norges arktiske universitet, 9037, tromsø, norway",NO,,,the regional centre for child and youth mental health and child welfare - northern norway,,
431,"rkbu nord uit norges arktiske universitet, 9037, tromsø, norway",NO,,,the regional centre for child and youth mental health and child welfare - northern norway,,
432,"0405, 4623, oslo, norway",NO,,,"the center for child and adolescent mental health - eastern and southern norway, postboks  nydalen",,
433,"haukeland university hospitalbergen, norway",NO,,,department of ophthalmology,,
434,"and laboratory of microbial gene technology, 1432, n- as-nlh, norway",NO,,,"norwegian dairies association, oslo",,
435,"7006, 3250, trondheim, norway",NO,,,"department of diagnostic imaging, st. olavs university hospital, post box ",,
436,"ulefossveien, 3710, skien, norway",NO,,,"kvinneklinikken (department of obstetrics and gynecology), sykehuset telemark hf",,
437,"sunnaas rehabilitation hospitalnesoddtangen, norway",NO,,,1research department,,
438,"sunnaas rehabilitation hospitalnesoddtangen, norway",NO,,,1research department,,
439,"2department of psychologyuniversity of oslo, norway",NO,,,,,
440,"2department of psychologyuniversity of oslo, norway",NO,,,,,
441,"division of mental health and addictionoslo university hospital, norway",NO,,,"6norwegian centre for mental disorders research (norment),kg jebsen centre for psychosis research",,
442,"sunnaas rehabilitation hospitalnesoddtangen, norway",NO,,,1research department,,
443,"2department of psychologyuniversity of oslo, norway",NO,,,,,
444,"university hospital of north norwaytromsø, norway",NO,,,department of neurology and neurophysiology,,
445,"department of biomedicineuniversity of bergen, norway",NO,,,,,
446,"haukeland university hospitalbergen, norway",NO,,,department of research and development,,
447,"university of bergenbergen, norway",NO,,,department of global public health and primary care,,
448,"university of bergenbergen, norway",NO,,,department of global public health and primary care,,
449,"haukeland university hospitalbergen, norway",NO,,,department of research and development,,
450,"university of bergenbergen, norway",NO,,,department of global public health and primary care,,
450,"vestfold university collegetønsberg, norway",NO,,,faculty of social science,,
451,"oslo university hospital, 0424, oslo, norway",NO,,,"norment and k.g. jebsen centre for psychosis research, institute of clinical medicine, university of oslo,  oslo, norway; division of mental health and addiction",,
452,"p.o. box, 5003, 1432 as, norway",NO,,,"department of mathematical sciences and technology, norwegian university of life sciences",,
453,"institute of psychologyuniversity of oslo, norway",NO,,,,,
454,"norwegian university of science and technology, 7491, n- trondheim, norway",NO,,,department of chemistry,,
455,"norwegian university of science and technology, 7491, n- trondheim, norway",NO,,,department of chemistry,,
456,"norwegian university of science and technology, 7491, n- trondheim, norway",NO,,,department of chemistry,,
457,"norwegian university of science and technology, 7491, n- trondheim, norway",NO,,,department of chemistry,,
458,"norwegian university of science and technology, 7491, n- trondheim, norway",NO,,,department of chemistry,,
459,"department of anatomyuniversity of oslo, norway",NO,,,,,
460,"university of osloblindern, norway",NO,,,department of anatomy,,
461,"ullevaal hospitaloslo, norway",NO,,,"a department of cardiology , university of oslo",,
462,"lovisenberg diaconal hospitaloslo, norway",NO,,,"department of medicine, unger-vetlesen institute",,
463,"oslo universitetssykehus rikshospitaletoslo, norway",NO,,,"e nordheim, department of transplantation medicine, section of nephrology",,
464,"oslo universitetssykehus rikshospitaletoslo, norway",NO,,,"k birkeland, department of transplantation medicine. section of nephrology",,
465,"oslo universitetssykehus rikshospitaletoslo, norway",NO,,,"a åsberg, department of transplant medicine. section of nephrology",,
466,"oslo universitetssykehus rikshospitaletoslo, norway",NO,,,"a hartmann, department of transplant medicine. section of nephrology",,
467,"oslo universitetssykehus rikshospitaletoslo, norway",NO,,,"r horneland, department of transplant medicine. section of transplant surgery",,
468,"oslo universitetssykehus rikshospitaletoslo, norway",NO,,,"t jenssen, department of transplant medicine. section of nephrology",,
469,"bergen university collegebergen, norway",NO,,,faculty of health and social sciences,,
470,"montebellooslo, norway",NO,,,"department of biophysics, institute for cancer research",,
471,"faculty of medicineuniversity of tromsoe, norway",NO,,,department of medical physiology,,
472,"dental facultyuniversity of oslo, norway",NO,,,department of physiology and biochemistry,,
473,"p.o. box  blindern, 1068, 0316 oslo, norway",NO,,,"school of pharmacy, university of oslo",,
474,"department of psychometricsuniversity of bergen, norway",NO,,,,,
475,"montebellooslo, norway",NO,,,"institute for cancer research, norwegian radium hospital",,
476,"ullevål university hospitaloslo, norway",NO,,,orthopaedic centre,,
477,"hedmark university collegeelverum, norway",NO,,,"1 department of dental care and public health, faculty of public health",,
478,"norwegian university of life sciencesaas, norway",NO,,,2 department of landscape architecture and planning,,
479,"uit-the arctic university of norwaytromsø, norway",NO,,,3 department of psychology,,
480,"sør-trøndelag university college, 7004, trondheim, norway",NO,,,"research centre for health promotion and resources hist/ntnu, faculty of nursing",,
481,"the university of bergenbergen, norway",NO,,,"department of pathology, the gade institute",,
482,"uni researchbergen, norway",NO,,,"gamut-the grieg academy music therapy research centre, uni research health",,
483,"uni researchbergen, norway",NO,,,"gamut-the grieg academy music therapy research centre, uni research health",,
484,"uni researchbergen, norway",NO,,,"gamut-the grieg academy music therapy research centre, uni research health",,
485,"uni researchbergen, norway",NO,,,"gamut-the grieg academy music therapy research centre, uni research health",,
486,"uni researchbergen, norway",NO,,,"gamut-the grieg academy music therapy research centre, uni research health",,
487,"oslo university hospitaloslo, norway",NO,,,"kjersti narud, m.d., ph.d., regional centre for forensic psychiatry, clinic for mental health and dependence, department of psychiatry",,
488,"norway; norment - norwegian center of excellence for mental disorders researchuniversity of oslo, norway",NO,,,"department of biological and medical psychology, university of bergen",,
489,"nidaros district psychiatric centertrondheim, norway",NO,,,"st. olavs university hospital, division of psychiatry",,
490,"st. olavs university hospitaltrondheim, norway",NO,,,"department of mental health, faculty of medicine and health sciences, ntnu, trondheim, norway; department of research and development, division of psychiatry",,
491,"jaeren district psychiatric centerbryne, norway",NO,,,,,
492,"haukeland university hospitalbergen, norway",NO,,,"department of biological and medical psychology, university of bergen, norway; norment - norwegian center of excellence for mental disorders research, university of oslo, norway; division of psychiatry",,
493,"akershus university hospitallørenskog, norway",NO,,,department of gastroenterology,,
494,"norwegian university of science and technologytrondheim, norway",NO,,,department of energy and process engineering,,
495,"university of stavanger, 4036, stavanger, norway",NO,,,"center for organelle research, department of mathematics and natural science",,
496,"university of bergenbergen, norway",NO,,,"haematology section, institute of medicine",,
497,"instituttveien 18, 2007, kjeller, norway",NO,,,"health effects laboratory, department of environmental chemistry, nilu-norwegian institute for air research",,
498,"oslo university hospital ullevaaloslo, norway",NO,,,department of cardiology b,,
499,"the work research instituteoslo, norway",NO,,,,,
500,"institute of optometry and visual sciencekongsberg, norway",NO,,,"department of optometry and visual science, buskerud university college",,
501,"rikshospitalet, 0027, oslo, norway",NO,,,"institute of immunology, university of oslo",,
502,"centre for educational measurement (cemo)university of oslo, norway",NO,,,faculty of educational sciences,,
503,"a sami norwegian national advisory board on mental health and substance abuse (sanks) finnmark hospital trustkarasjok, norway",NO,,,,,
504,"a sami norwegian national advisory board on mental health and substance abuse (sanks) finnmark hospital trustkarasjok, norway",NO,,,,,
505,"uit - the arctic university of norwaytromsø, norway",NO,,,"d centre for sami health research, department of community medicine ",,
505,"orthopaedic centreullevål university hospital, norway",NO,,,,,
506,"n-0134, 9233, oslo, norway",NO,,,"res publica, box ",,
507,"university hospital of north norwaytromsø, norway",NO,,,department of neurosurgery,,
508,"norwegian university of life sciences, 1432, ås no-, norway",NO,,,"department of chemistry, biotechnology and food science",,
509,"faculty of medicinenorwegian university of science and technology, norway",NO,,,department of public health,,
510,"stavanger university hospitalstavanger, norway",NO,,,department of medical biochemistry,,
511,"oslo university collegeoslo, norway",NO,,,faculty of nursing education,,
512,"norwegian institute of public healthoslo, norway",NO,,,division of forensic toxicology and drug abuse,,
513,"university hospital of north norwaytromsø, norway",NO,,,norwegian center of integrated care and telemedicine,,
514,"department of obstetrics and gynecologybergen, norway",NO,,,university of bergen,,
515,"pilestredetoslo, norway",NO,,,"faculty of health sciences, oslo and akershus university college",,
516,"bergen university collegebergen, norway",NO,,,faculty of engineering,,
517,"university of bergenbergen, norway",NO,,,department of physics and technology,,
518,"university of oslooslo, norway",NO,,,department of physics,,
519,"university of oslooslo, norway",NO,,,department of physics,,
520,"university of bergenbergen, norway",NO,,,department of physics and technology,,
521,"university of oslooslo, norway",NO,,,department of physics,,
522,"university of bergenbergen, norway",NO,,,department of physics and technology,,
523,"bergen university collegebergen, norway",NO,,,faculty of engineering,,
524,"bergen university collegebergen, norway",NO,,,faculty of engineering,,
525,"university of bergenbergen, norway",NO,,,department of physics and technology,,
526,"bergen university collegebergen, norway",NO,,,faculty of engineering,,
527,"buskerud and vestfold university collegevestfold, norway",NO,,,faculty of technology,,
528,"buskerud and vestfold university collegevestfold, norway",NO,,,faculty of technology,,
529,"university of oslooslo, norway",NO,,,department of physics,,
530,"university of bergenbergen, norway",NO,,,department of physics and technology,,
531,"university of oslooslo, norway",NO,,,department of physics,,
532,"university of oslooslo, norway",NO,,,department of physics,,
533,"university of bergenbergen, norway",NO,,,department of physics and technology,,
534,"university of oslooslo, norway",NO,,,department of physics,,
535,"university of bergenbergen, norway",NO,,,department of physics and technology,,
536,"university of oslooslo, norway",NO,,,department of physics,,
537,"university of oslooslo, norway",NO,,,department of physics,,
538,"university of bergenbergen, norway",NO,,,department of physics and technology,,
539,"university of oslooslo, norway",NO,,,department of physics,,
540,"university of bergenbergen, norway",NO,,,department of physics and technology,,
541,"university of oslooslo, norway",NO,,,department of physics,,
542,"university of bergenbergen, norway",NO,,,department of physics and technology,,
543,"university of bergenbergen, norway",NO,,,department of physics and technology,,
544,"university of bergenbergen, norway",NO,,,department of physics and technology,,
545,"university of oslooslo, norway",NO,,,department of physics,,
546,"university of bergenbergen, norway",NO,,,department of physics and technology,,
547,"university of oslooslo, norway",NO,,,department of physics,,
548,"university of bergenbergen, norway",NO,,,department of physics and technology,,
549,"university of bergenbergen, norway",NO,,,department of physics and technology,,
550,"bergen, 5008, n-, norway",NO,,,"sars international centre for marine molecular biology, university of bergen",,
551,"bergen, 5008, n-, norway",NO,,,"sars international centre for marine molecular biology, university of bergen",,
552,"bergen, 5008, n-, norway",NO,,,"sars international centre for marine molecular biology, university of bergen",,
553,"bergen, 5008, n-, norway",NO,,,"sars international centre for marine molecular biology, university of bergen",,
554,"bergen, 5008, n-, norway",NO,,,"sars international centre for marine molecular biology, university of bergen",,
555,"bergen, 5008, n-, norway",NO,,,"sars international centre for marine molecular biology, university of bergen",,
556,"bergen, 5008, n-5020, norway",NO,,,"sars international centre for marine molecular biology, university of bergen, bergen, n-, norway department of biology, university of bergen",,
557,"bergen, 5008, n-, norway",NO,,,"sars international centre for marine molecular biology, university of bergen",,
558,"norwegian university of science and technology, 7491, trondheim, norway",NO,,,"centre for conservation biology, department of mathematical sciences",,
559,"gade instituteuniversity of bergen, norway",NO,,,department of oral pathology and forensic odontology,,
560,"the netherlands; norwegian institute for nature research (nina)trondheim/oslo, norway",NO,,,"environmental systems analysis group, wageningen university, wageningen",,
561,"norwegian institute for nature research (nina)trondheim/oslo, norway",NO,,,,,
562,"norwegian institute for nature research (nina)trondheim/oslo, norway",NO,,,,,
563,"norwegian institute for nature research (nina)trondheim/oslo, norway",NO,,,,,
564,"norwegian institute for nature research (nina)trondheim/oslo, norway",NO,,,,,
565,"sem saelands v. 6/8, 7491, trondheim, norway",NO,,,"institute of biotechnology, norwegian university of science and technology",,
566,"oslo university hospitaloslo, norway",NO,,,department of radiology and nuclear medicine,,
567,"university of tromsø, 9037, tromsø, norway",NO,,,department of experimental pathology,,
568,"bergen accident and emergency department and haukeland university hospitalbergen, norway",NO,,,,,
569,"haukeland university hospitalbergen, norway",NO,,,breast cancer section,,
570,"tyrilistiftelsen, norway",NO,,,,,
571,"section for addiction researchoslo university hospital, norway",NO,,,,,
572,"smerud medical research, 0212, n- oslo, norway",NO,,,,,
573,"smerud medical research, 0212, n- oslo, norway",NO,,,,,
574,"ntnu-amos & center for autonomous marine operation systems, 7491, trondheim, norway",NO,,,,,
575,"0403, 4404, oslo, norway",NO,,,"department of genetics, environment and mental health, norwegian institute of public health, nydalen, p.o. box ",,
576,"uit the arctic university of norwaytromsø, norway",NO,,,"tromsø endocrine research group, institute of clinical medicine",,
577,"university hospital of north norwaytromsø, norway",NO,,,division of internal medicine,,
577,"uit the arctic university of norwaytromsø, norway",NO,,,department of health and care sciences,,
578,"uit the arctic university of norwaytromsø, norway",NO,,,"tromsø endocrine research group, institute of clinical medicine",,
579,"university hospital of north norwaytromsø, norway",NO,,,division of internal medicine,,
579,"institute of theoretical astrophysicsuniversity of oslo, norway",NO,,,,,
580,"blindern, 0315, n- oslo, norway",NO,,,"department of chemistry, university of oslo",,
581,"rikshospitaletoslo, norway",NO,,,"department of medicine, section of nephrology, oslo university hospital",,
582,"university of oslooslo, norway",NO,,,institute of pediatric research,,
583,"institute of general practice and community medicineoslo, norway",NO,,,,,
584,"department of clinical cancer researchoslo, norway",NO,,,rikshospitalet-radiumhospitalet,,
585,"university of oslooslo, norway",NO,,,"department of nutrition, institute of basic medical sciences",,
586,"department of chemistryuniversity of oslo, norway",NO,,,,,
587,"department of physiologyuniversity of bergen, norway",NO,,,,,
588,"university of tromsø, 9037, no- tromsø, norway",NO,,,department of physics and technology,,
589,"university of tromsø, 9037, no- tromsø, norway",NO,,,department of physics and technology,,
590,"rikshospitalet-radiumhospitalet medical centeroslo, norway",NO,,,"department of clinical cancer research, university of oslo",,
591,"6025, 1517, aalesund, norway",NO,,,"ntnu norwegian university of science and technology, postbox ",,
592,"tiller district psychiatric centertrondheim, norway",NO,,,st olav's university hospital hf,,
593,"faculty of medicine and health science, 7491, trondheim, norway",NO,,,norwegian of science and technology,,
593,"6025, 1517, aalesund, norway",NO,,,"ntnu norwegian university of science and technology, postbox ",,
594,"6025, 1517, aalesund, norway",NO,,,"ntnu norwegian university of science and technology, postbox ",,
595,"norwegian institute of public healthoslo, norway",NO,,,"centre for intervention science in maternal and child health (cismac), centre for international health, university of bergen, bergen, norway; department of international public health",,
596,"innlandet hospital trustlillehammer, norway",NO,,,"centre for intervention science in maternal and child health (cismac), centre for international health, university of bergen, bergen, norway; division of medical services",,
597,"norwegian institute of public healthoslo, norway",NO,,,department of pharmacoepidemiology,,
598,"norwegian institute of public healthoslo, norway",NO,,,department of pharmacoepidemiology,,
599,"faculty of medicinetrondheim, norway",NO,,,"university of aberdeen, institute of applied health sciences, aberdeen, united kingdom; norwegian university of science and technology, department of cancer research and molecular medicine",,
600,"university in oslooslo, norway",NO,,,"institute of immunology, department of oral biology",,
601,"9037, 9171, tromsø, norway",NO,,,"the university centre in svalbard, longyearbyen, norway; faculty of biosciences, fisheries and economics, uit the arctic university of norway",,
602,"n-, 7491, trondheim, norway",NO,,,"applied underwater robotics lab, depts of biology and marine technology, norwegian university of science and technology",,
603,"9296, 9037, tromsø, norway",NO,,,"faculty of biosciences, fisheries and economics, uit the arctic university of norway, tromsø, norway; akvaplan-niva a/s, fram centre",,
604,"9296, 9171, tromsø, norway",NO,,,"the university centre in svalbard, longyearbyen, norway; akvaplan-niva a/s, fram centre",,
605,"fram centre, 9296, tromsø, norway",NO,,,akvaplan-niva a/s,,
606,"9037, 9171, tromsø, norway",NO,,,"the university centre in svalbard, longyearbyen, norway; faculty of biosciences, fisheries and economics, uit the arctic university of norway",,
607,"the university centre in svalbard, 9171, longyearbyen, norway",NO,,,,,
608,"n-, 7491, trondheim, norway",NO,,,"applied underwater robotics lab, depts of biology and marine technology, norwegian university of science and technology",,
609,"9296, 9171, tromsø, norway",NO,,,"the university centre in svalbard, longyearbyen, norway; akvaplan-niva a/s, fram centre",,
610,"uit the arctic university of norway, 9037, tromsø, norway",NO,,,"faculty of biosciences, fisheries and economics",,
611,"fram centre, 9296, tromsø, norway",NO,,,akvaplan-niva a/s,,
612,"n-7491, 9171, trondheim, norway",NO,,,"the university centre in svalbard, longyearbyen, norway; applied underwater robotics lab, depts of biology and marine technology, norwegian university of science and technology",,
613,"rikshospital-radiumhospital medical centeroslo, norway",NO,,,department of medical physics,,
614,"oslo and akershus university college of applied sciencesoslo, norway",NO,,,"marit kirkevold, edd, is a professor at institute of health and society, oslo, norway. unni sveen, phd, is a professor at faculty of health science",,
615,"university of agderkristiansand, norway",NO,,,faculty of engineering and science,,
616,"department of environmental engineeringoslo, norway",NO,,,norwegian geotechnical institute (ngi),,
617,"university of agderkristiansand, norway",NO,,,"institute for religion, philosophy and history",,
618,"dental facultyuniversity of oslo, norway",NO,,,department of periodontology,,
619,"university of oslo, 0317, oslo, norway",NO,,,"department of physiology, institute for basic medical sciences",,
620,"boehringer ingelheimasker, norway",NO,,,"clinical development, therapeutic area cardiometabolic",,
621,"national veterinary instituteoslo, norway",NO,,,section for parasitology,,
622,"lovisenberg diaconal hospital, 0440, oslo, norway",NO,,,,,
623,"p.o. box, 5003, n-1432 aas, norway",NO,,,"department of chemistry, biotechnology and food science, norwegian university of life sciences",,
624,"institute of basic medical scienceuniversity of oslo, norway",NO,,,"department of biochemistry, division of molecular medicine",,
625,"oslo and akershus university college of applied sciencesoslo, norway",NO,,,,,
626,"institute of basic medical scienceuniversity of oslo, norway",NO,,,"department of biochemistry, division of molecular medicine",,
627,"oslo university hospitaloslo, norway",NO,,,department of pulmonary medicine,,
628,"haukeland university hospitaluniversity of bergen, norway",NO,,,medical dept. a,,
629,"stavanger university hospitalstavanger, norway",NO,,,"department of neurology and clinical neuroscience, karolinska institutet and karolinska university hospital, stockholm, sweden ; centre for age-related diseases",,
630,"p.o. box, 5003, no-1432 ås, norway",NO,,,norwegian university of life sciences,,
631,"university of bergen, 6020, bergen, norway",NO,,,department of biology,,
632,"university of bergenbergen, norway",NO,,,department of clinical science,,
633,"haukeland university hospitalbergen, norway",NO,,,department of oncology,,
633,"university of bergenbergen, norway",NO,,,department of clinical science,,
634,"haukeland university hospitalbergen, norway",NO,,,department of oncology,,
634,"university of bergen, 5020, bergen, norway",NO,,,department of biology,,
635,"university of tromsø, norway",NO,,,,,
636,"uit the arctic university of norwaytromsø, norway",NO,,,"department of community medicine, faculty of health sciences",,
637,"uit the arctic university of norwaytromsø, norway",NO,,,"department of community medicine, faculty of health sciences",,
638,"norwegian institute of public healthoslo, norway",NO,,,department of international public health,,
639,"uit the arctic university of norwaytromsø, norway",NO,,,"department of community medicine, faculty of health sciences",,
640,"uit the arctic university of norwaytromsø, norway",NO,,,"department of community medicine, faculty of health sciences",,
641,"uit the arctic university of norwaytromsø, norway",NO,,,"department of community medicine, faculty of health sciences",,
642,"uit the arctic university of norwaytromsø, norway",NO,,,"department of community medicine, faculty of health sciences",,
643,"university of oslo, 0106, n-0316 oslo, norway",NO,,,"norwegian veterinary institute, n- oslo, norway; microbial evolution research group (merg), department of biosciences",,
644,"university of tromsø, 9037, n- tromsø, norway",NO,,,"department of molecular biotechnology, institute of medical biology",,
645,"norwegian institute of public health (fhi)oslo, norway",NO,,,division of infectious disease control,,
646,"norwegian institute of public health (fhi)oslo, norway",NO,,,division of infectious disease control,,
647,"institute for nutrition researchuniversity of oslo, norway",NO,,,,,
648,"norwegian institute of public health (fhi)oslo, norway",NO,,,division of infectious disease control,,
648,"norwegian institute of public health (fhi)oslo, norway",NO,,,division of infectious disease control,,
649,"norwegian institute of public health (fhi)oslo, norway",NO,,,division of infectious disease control,,
650,"department of psychologynorwegian university of science and technology trondheim, norway",NO,,,,,
651,"oslomet - oslo metropolitan universityoslo, norway",NO,,,"a faculty of health sciences, department of occupational therapy, prosthetics and orthotics ",,
652,"western norway university of applied sciencesbergen, norway",NO,,,"b faculty of health and social sciences, department of welfare and participation ",,
653,"c fontenehuset i oslooslo, norway",NO,,,,,
654,"oslomet - oslo metropolitan universityoslo, norway",NO,,,"a faculty of health sciences, department of occupational therapy, prosthetics and orthotics ",,
655,"vid specialized universitysandnes, norway",NO,,,d faculty of health studies ,,
655,"bergen university collegebergen, norway",NO,,,department of occupational therapy,,
656,"p.o. box 319, 4002, n- stavanger, norway",NO,,,3skretting aquaculture research centre (arc),,
657,"n-, 5035, bergen, norway",NO,,,"department of psychiatry, university of bergen, sandviken hospital",,
658,"institute of clinical medicineuniversity of tromsø, norway",NO,,,,,
659,"university hospital north norway (unn)tromsö, norway",NO,,,department of urology,,
660,"akershus university hospitallørenskog, norway",NO,,,department of urology,,
661,"university of oslooslo, norway",NO,,,institute of clinical medicine,,
661,"stavanger university hospitalstavanger, norway",NO,,,"clinical immunology unit, department of internal medicine",,
662,"stavanger university hospitalstavanger, norway",NO,,,"clinical immunology unit, department of internal medicine",,
663,"nordland hospital trustbodø, norway",NO,,,department of laboratory medicine,,
664,"nordland hospital trustbodø, norway",NO,,,"institute of clinical medicine, uit the arctic university of norway, tromsø, norway; research laboratory",,
665,"nordland hospital trustbodø, norway",NO,,,research laboratory,,
666,"meløy municipalitynordland, norway",NO,,,"regional center for eating disorders, nordland hospital trust, bodø, norway; unit for health promotion and prevention",,
667,"nordland hospital trustbodø, norway",NO,,,research laboratory,,
668,"uit the arctic university of norwaytromsø, norway",NO,,,"department of laboratory medicine, nordland hospital trust, bodø, norway; institute of clinical medicine",,
669,"pb 210, 1431, n- aas, norway",NO,,,"nofima, norwegian institute for food, fisheries and aquaculture research",,
